t,S_wR_kgR,S_wR_kgL,S_wR_ka,S_wR_Kf,S_wR_Kq,S_wL_kgR,S_wL_kgL,S_wL_ka,S_wL_Kf,S_wL_Kq
99.09,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.095,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.1,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.105,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.11,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.115,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.12,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.125,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.13,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.135,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.14,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.145,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.15,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.155,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.16,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.165,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.17,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.175,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.18,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.185,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.19,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.195,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.2,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.205,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.21,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.215,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.22,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.225,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.23,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.235,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.24,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.245,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.25,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.255,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.26,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.265,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.27,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.275,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.28,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.285,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.29,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.295,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.3,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.305,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.31,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.315,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.32,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.325,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.33,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.335,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.34,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.345,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.35,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.355,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.36,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.365,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.37,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.375,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.38,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.385,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.39,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.395,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.4,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.405,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.41,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.415,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.42,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.425,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.43,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.435,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.44,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.445,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.45,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.455,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.46,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.465,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.47,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.475,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.48,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.485,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.49,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.495,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.5,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.505,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.51,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.515,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.52,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.525,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.53,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.535,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.54,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.545,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.55,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.555,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.56,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.565,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.57,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.575,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.58,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.585,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.59,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.595,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.6,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.605,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
99.61,0.061606425335507545,0.0,-2.40963854042027,-1.80722890335157,-3.212851383735782,0.0,-0.061606425335507545,2.40963854042027,1.80722890335157,3.212851383735782
